number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_feature_fraction,params_learning_rate,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,user_attrs_accuracy,user_attrs_f1,user_attrs_precision,user_attrs_recall,user_attrs_roc_auc,state
1013,0.8194316802233835,2026-06-02 05:06:05.206421,2026-06-02 05:06:18.247661,0 days 00:00:13.041240,0.9294622252878266,0.6604972800267136,0.015986005279640874,10,120,0.0025816044082262084,640,239,2.5256049437080904e-05,3.891163936885624e-07,0.8609651845172949,0.8194316802233835,0.7920666816902043,0.8487776545424172,0.9417301161349734,COMPLETE
1014,0.8377273919074799,2026-06-02 05:06:18.258345,2026-06-02 05:06:54.070389,0 days 00:00:35.812044,0.9336400264473068,0.6806938201788004,0.0150084846001859,16,10,6.372595821295662e-05,1340,247,1.6199096547764597e-05,3.279290448733905e-06,0.8786656778062203,0.8377273919074799,0.8328737744396318,0.8426868673464928,0.9507234316622414,COMPLETE
1015,0.8362509715379476,2026-06-02 05:06:54.080325,2026-06-02 05:07:32.374891,0 days 00:00:38.294566,0.949541338648384,0.67265372409219,0.016674729481825468,16,20,0.04990983604383066,1380,255,0.00024145555881876016,1.1086662822029764e-06,0.877696938754274,0.8362509715379476,0.8323247094342986,0.8402505144280593,0.9504956638415331,COMPLETE
1016,0.8366040516552987,2026-06-02 05:07:32.393589,2026-06-02 05:08:09.832835,0 days 00:00:37.439246,0.9402669042348432,0.6569298931071916,0.015431784470406386,16,10,0.14053148356306616,1400,247,8.258211160926288e-05,2.2262106108788154e-06,0.8778127655807527,0.8366040516552987,0.8316856877050238,0.8416103022469402,0.9505177686474693,COMPLETE
1017,0.8373142105275576,2026-06-02 05:08:09.842525,2026-06-02 05:08:45.863080,0 days 00:00:36.020555,0.9283376892187256,0.6672482372597612,0.016337411905077873,16,10,0.0067360072310493025,1360,247,4.251329973952943e-05,2.249252494695183e-07,0.8785498473208827,0.8373142105275576,0.8337877786671876,0.8409021118268759,0.9507153091016769,COMPLETE
1018,0.8289538013864343,2026-06-02 05:08:45.873308,2026-06-02 05:09:10.690609,0 days 00:00:24.817301,0.9288713080108504,0.6886310268504561,0.016905943852781154,8,10,0.0046676216611168594,1380,239,0.00014596100201481887,0.00022780649400899508,0.8696732682030408,0.8289538013864343,0.8092369629390829,0.8496842118563243,0.9466388950812256,COMPLETE
1019,0.8372155474766295,2026-06-02 05:09:10.710400,2026-06-02 05:09:48.367851,0 days 00:00:37.657451,0.9387661638836875,0.6635162731905,0.015509912107350603,16,20,0.007810809025562903,1340,255,6.181035590298439e-06,4.787112519273435e-07,0.8782444869574554,0.8372155474766295,0.8321142817902198,0.8424035386928095,0.9506213268221485,COMPLETE
1020,0.8367269090626269,2026-06-02 05:09:48.378040,2026-06-02 05:10:26.763283,0 days 00:00:38.385243,0.9249022162981037,0.6759254847825564,0.01592232416434812,14,10,3.46272890011691e-05,1400,255,5.3915068206262274e-05,0.0009272830175134038,0.8782655426913544,0.8367269090626269,0.834238617224961,0.8392589953543115,0.9507731595254372,COMPLETE
1021,0.8367032187011992,2026-06-02 05:10:26.773831,2026-06-02 05:11:02.269617,0 days 00:00:35.495786,0.9321567656920224,0.6566353103218855,0.01732583939155292,16,10,0.01831149792582136,1340,247,2.6868310908849184e-05,1.4668649846132151e-06,0.8783181940005483,0.8367032187011992,0.834704446325622,0.8387490586709382,0.9508561564248804,COMPLETE
1022,0.8376022327582585,2026-06-02 05:11:02.279134,2026-06-02 05:11:39.612202,0 days 00:00:37.333068,0.9436511024141246,0.6705065301194412,0.016186946807409144,16,10,0.004975185617532879,1380,255,9.997949858541324e-05,6.024403523328764e-06,0.8788130898966653,0.8376022327582585,0.834402203721149,0.8408737792022674,0.9508439139254086,COMPLETE
1023,0.8358650355482039,2026-06-02 05:11:39.622369,2026-06-02 05:12:15.211778,0 days 00:00:35.589409,0.9244803218525224,0.6852696892807653,0.015476103136881067,12,10,0.0028176616883521955,1360,239,1.383458499211251e-05,9.477442917454348e-07,0.8770862103770783,0.8358650355482039,0.8297801478098806,0.8420635784962949,0.9501958123089643,COMPLETE
1024,0.837309838209281,2026-06-02 05:12:15.222209,2026-06-02 05:12:50.628278,0 days 00:00:35.406069,0.9354002835920421,0.664797531835856,0.015002417405911633,16,10,0.01019323691425758,1320,247,0.00024513170985445874,3.781335249121774e-07,0.8783813791639151,0.837309838209281,0.8326401248785124,0.8420636338710711,0.9505690518982753,COMPLETE
1025,0.8369428245881113,2026-06-02 05:12:50.639235,2026-06-02 05:13:30.100679,0 days 00:00:39.461444,0.949147691161174,0.6589904824562381,0.01680762687465942,16,20,0.002682971468969472,1400,255,3.574078062824941e-05,2.7549704806038163e-07,0.8782760728866684,0.8369428245881113,0.8334354622121357,0.8405054839735455,0.9507715560549644,COMPLETE
1026,0.8359877678185907,2026-06-02 05:13:30.110883,2026-06-02 05:13:56.478293,0 days 00:00:26.367410,0.9206584710627633,0.6715161761601719,0.016009432991483774,16,10,0.0075269651418448736,980,239,0.00014147286484880695,5.053703670999358e-07,0.8766860918933883,0.8359877678185907,0.8266427334626116,0.8455764748458899,0.9500908920205853,COMPLETE
1027,0.8375639754822584,2026-06-02 05:13:56.488820,2026-06-02 05:14:32.478145,0 days 00:00:35.989325,0.9297176872474777,0.6785124299346569,0.016483753689491166,16,10,0.0029103641741862287,1360,247,5.898795301496385e-05,1.7721756695694617e-07,0.8788130892314182,0.8375639754822584,0.8345677667286769,0.8406188120643802,0.9507964105580102,COMPLETE
1028,0.8321266334573169,2026-06-02 05:14:32.487488,2026-06-02 05:15:21.396550,0 days 00:00:48.909062,0.9396954082928426,0.6673343380224689,0.01768328578806963,16,10,0.013447067538914372,1380,255,4.327986018249801,8.153640713264338e-07,0.8732744483134945,0.8321266334573169,0.8195993096950653,0.8450665405701155,0.9478541726213415,COMPLETE
1029,0.8372253795573735,2026-06-02 05:15:21.415435,2026-06-02 05:15:59.067695,0 days 00:00:37.652260,0.9257655053081275,0.6966462605838091,0.01551204744950801,16,10,0.004987378779643107,1400,247,8.92784005275017e-05,4.64812948042578e-07,0.8784972036620294,0.8372253795573735,0.8337815628033596,0.8407321257096211,0.9507138923553319,COMPLETE
1030,0.8380025079515647,2026-06-02 05:15:59.077814,2026-06-02 05:16:33.175649,0 days 00:00:34.097835,0.9358787265873906,0.6813995690519398,0.0159592178504826,16,10,3.717925526396928e-05,1320,239,2.420686936980354e-05,1.3713042293397747e-06,0.8787920344953898,0.8380025079515647,0.8326020874849052,0.8435083978953868,0.9508797875627382,COMPLETE
1031,0.8377846252461176,2026-06-02 05:16:33.186067,2026-06-02 05:17:10.595558,0 days 00:00:37.409491,0.9175520165773268,0.6573381126229831,0.016947957831112682,16,10,0.009944560511563933,1360,255,0.00020956192806920003,7.429251107092076e-07,0.8790552677577138,0.8377846252461176,0.8353407275686084,0.8402788374222719,0.9508408281715443,COMPLETE
1032,0.8359018209567761,2026-06-02 05:17:10.605008,2026-06-02 05:17:50.776608,0 days 00:00:40.171600,0.754574797714481,0.6728210525196768,0.015619958839253885,16,20,0.007028166787451068,1380,247,3.2236573161905225e-08,0.0024871625427585913,0.877433697841609,0.8359018209567761,0.8319552075526137,0.8399105903455291,0.9503040625684115,COMPLETE
1033,0.8375318226469152,2026-06-02 05:17:50.787022,2026-06-02 05:18:27.396255,0 days 00:00:36.609233,0.9452948094499635,0.7364196598587737,0.015010320608544344,16,10,0.004949007243597571,1340,255,4.524946347880006e-05,2.522947806771159e-07,0.8786025006258179,0.8375318226469152,0.8332228018272186,0.8419219876012217,0.9507128897823419,COMPLETE
1034,0.8372041341283841,2026-06-02 05:18:27.406895,2026-06-02 05:19:03.618481,0 days 00:00:36.211586,0.932360226830504,0.664438642192076,0.016416237486848555,16,10,0.002754734264378998,1400,239,7.787495801148433e-05,1.7639238327822803e-06,0.8785393128014629,0.8372041341283841,0.8341539630020258,0.8403071604164843,0.9506960899932619,COMPLETE
1035,0.837088834919995,2026-06-02 05:19:03.628923,2026-06-02 05:19:31.151509,0 days 00:00:27.522586,0.9246987330166,0.6562643363815811,0.017856407842337683,16,10,0.002689825465364096,1020,247,3.466709276048541e-06,3.6055841615740653e-07,0.8778970094716302,0.837088834919995,0.830275982731163,0.8440466720185666,0.9504712348247732,COMPLETE
1036,0.8371334947732781,2026-06-02 05:19:31.161048,2026-06-02 05:20:06.915006,0 days 00:00:35.753958,0.915397560859192,0.6768850231596485,0.015925183770460174,16,10,5.4658218757085584e-05,1320,255,1.11907967506321e-05,3.0682489798661217e-06,0.8784024329020731,0.8371334947732781,0.8335173782059425,0.8408170922846598,0.9507247686990247,COMPLETE
1037,0.837938149975883,2026-06-02 05:20:06.924592,2026-06-02 05:20:42.764039,0 days 00:00:35.839447,0.9416371842383938,0.6690040184501705,0.017071600927519796,16,10,0.015603927973493253,1360,247,0.0001478818277520555,1.0480287770936988e-06,0.8791500381850467,0.837938149975883,0.8353142015514065,0.8406187855807916,0.9508474697700519,COMPLETE
1038,0.8378281143563094,2026-06-02 05:20:42.774388,2026-06-02 05:21:20.781347,0 days 00:00:38.006959,0.9204215753408661,0.6612819199237676,0.015434792651959961,16,10,0.007061824610106956,1380,255,3.2897748481018064e-05,0.0005628772540215394,0.8789815670344675,0.8378281143563094,0.8346108384423845,0.8411003872319576,0.9507980034793501,COMPLETE
1039,0.8286281000773202,2026-06-02 05:21:20.791753,2026-06-02 05:21:40.061282,0 days 00:00:19.269529,0.9499544372002722,0.6893175876651155,0.01629320568197844,16,70,0.011779731996505281,900,127,5.66625209564513e-05,5.627203141469757e-07,0.8692415564724203,0.8286281000773202,0.8078156818158222,0.8505624269152268,0.947063181599829,COMPLETE
1040,0.8322083456107459,2026-06-02 05:21:40.072131,2026-06-02 05:22:11.038783,0 days 00:00:30.966652,0.907484433206782,0.6801371080767527,0.016593141082163615,10,60,0.004528905789262169,1400,231,1.7449095121033763e-05,1.7330093416652453e-07,0.8726953095243708,0.8322083456107459,0.8156865641945877,0.8494292567564318,0.9482927678249905,COMPLETE
1041,0.8367225009026313,2026-06-02 05:22:11.049451,2026-06-02 05:22:48.599122,0 days 00:00:37.549671,0.930841857588829,0.6630061410401471,0.015015147756666876,16,20,0.009255825751298404,1340,247,0.0001097165101172124,2.2574985301203815e-06,0.8777074679517175,0.8367225009026313,0.8304884192129535,0.8430834831618282,0.9505169734362934,COMPLETE
1042,0.8372949098216984,2026-06-02 05:22:48.609676,2026-06-02 05:23:24.605313,0 days 00:00:35.995637,0.9267388985170116,0.6729186202855757,0.0158959407102037,16,10,0.002783014190007712,1380,239,0.0001796930077674678,7.012601796017258e-07,0.87847613462319,0.8372949098216984,0.8333756557617433,0.8412987252346125,0.9506408034429424,COMPLETE
1043,0.8371263107163345,2026-06-02 05:23:24.615414,2026-06-02 05:24:02.351306,0 days 00:00:37.735892,0.912933515201575,0.6557630436505232,0.015499911860401559,16,10,0.006694309700600167,1360,255,7.277344532399947e-05,0.00029680403792173586,0.8783708403203896,0.8371263107163345,0.8333347004743653,0.8409870880323105,0.9507703741716537,COMPLETE
1044,0.8295276624815039,2026-06-02 05:24:02.361534,2026-06-02 05:24:27.950972,0 days 00:00:25.589438,0.9355239033690366,0.6676740329291716,0.017096866897589814,8,10,0.0025256083860143354,1400,247,2.0925320489566574e-05,3.168057104314081e-07,0.8700944627106645,0.8295276624815039,0.8096853336139088,0.8503924480207691,0.9468142304036742,COMPLETE
1045,0.8352818714637996,2026-06-02 05:24:27.970201,2026-06-02 05:24:55.317176,0 days 00:00:27.346975,0.9193879906975356,0.6602384304990315,0.01626726172097836,16,10,0.005644671013990698,1320,159,4.039971080773617e-05,1.0153420357196186e-06,0.8758437148525876,0.8352818714637996,0.8239234607362859,0.8469929423595817,0.9497429090497075,COMPLETE
1046,0.8360367670162031,2026-06-02 05:24:55.327480,2026-06-02 05:25:33.964579,0 days 00:00:38.637099,0.939770590902375,0.6840396285665805,0.015500530007830362,14,20,0.010303526378901934,1360,255,0.00010509321559674028,4.750716463323703e-07,0.8773494592727077,0.8360367670162031,0.8308699816650117,0.8412987156042165,0.9504138242446505,COMPLETE
1047,0.8377283997969874,2026-06-02 05:25:33.974840,2026-06-02 05:26:11.571348,0 days 00:00:37.596508,0.9107430268207768,0.6741270070796721,0.015922177171296795,16,10,0.005117207993732661,1400,247,7.618406771910447e-06,0.00019381297034670302,0.8789710378370241,0.8377283997969874,0.8349660067334465,0.8405338165981538,0.9507269964573668,COMPLETE
1048,0.8369058060188715,2026-06-02 05:26:11.581676,2026-06-02 05:26:47.377950,0 days 00:00:35.796274,0.9259842966079272,0.7033090688399574,0.01667264676735519,16,10,0.002429659989633884,1380,239,0.00022685156170330388,2.6215865638390356e-07,0.878223424571086,0.8369058060188715,0.8332268927262243,0.8406471061674052,0.9507504670680493,COMPLETE
1049,0.8373756285218829,2026-06-02 05:26:47.387339,2026-06-02 05:27:23.479431,0 days 00:00:36.092092,0.9355106975261465,0.6668596751346503,0.01777484450840067,16,10,0.00823345049037545,1340,255,2.676532853552984e-05,1.3387516690648337e-06,0.8789394485815758,0.8373756285218829,0.8361918493493931,0.838607390732698,0.9508538574867041,COMPLETE
1050,0.8366185476675296,2026-06-02 05:27:23.488900,2026-06-02 05:28:01.729225,0 days 00:00:38.240325,0.9175428889801025,0.655885008718275,0.015016985432696823,12,10,0.00206985897181787,1380,255,5.663723988786926e-05,5.466618392207171e-07,0.877696940084768,0.8366185476675296,0.8308662060528372,0.8424885510122285,0.9503174125372609,COMPLETE
1051,0.8379039479176537,2026-06-02 05:28:01.739580,2026-06-02 05:28:38.940160,0 days 00:00:37.200580,0.9290135097421497,0.6787040711888228,0.01605524842097683,16,10,0.012550211720979004,1400,247,1.2964976171540992e-05,8.804885907866138e-07,0.8790447505347169,0.8379039479176537,0.8347311591334622,0.8411287463401548,0.9507910913152582,COMPLETE
1052,0.8375096674583297,2026-06-02 05:28:38.950609,2026-06-02 05:29:13.846196,0 days 00:00:34.895587,0.905819502504699,0.662493749098648,0.017178186895130194,16,10,0.005048898080633943,1360,231,0.00013892305372648707,3.8452032196169543e-07,0.8786972590787041,0.8375096674583297,0.8340103026144582,0.8410720570149482,0.9508640652960875,COMPLETE
1053,0.8374791480740661,2026-06-02 05:29:13.857365,2026-06-02 05:29:50.202433,0 days 00:00:36.345068,0.8210802420981795,0.6705873932510922,0.015531612938993584,16,10,0.0025449575619025076,1340,239,1.009287878373149e-08,6.584203010146678e-07,0.8786446310531563,0.8374791480740661,0.8337342960005442,0.8412987782017897,0.9507384398170035,COMPLETE
1054,0.8373529794883234,2026-06-02 05:29:50.212305,2026-06-02 05:30:27.259473,0 days 00:00:37.047168,0.9422269606675268,0.6878128786669407,0.016619001466212858,16,10,0.008418974981282147,1380,255,3.721562900846156e-05,4.222575137791765e-06,0.8787288529908815,0.8373529794883234,0.8348393457255173,0.8399105518239457,0.9507930207447323,COMPLETE
1055,0.8368974965165421,2026-06-02 05:30:27.278567,2026-06-02 05:31:08.940765,0 days 00:00:41.662198,0.6645345692756769,0.6750721581862781,0.015903097566827527,16,20,4.5505678600402805e-05,1400,247,7.492651287671436e-05,1.582276723617293e-07,0.878202366176199,0.8368974965165421,0.833132986473926,0.8407321497856107,0.9500872992821812,COMPLETE
1056,0.8373689257401383,2026-06-02 05:31:08.950139,2026-06-02 05:31:45.014061,0 days 00:00:36.063922,0.9221506782403911,0.6935854400249138,0.015014511204340853,16,10,1.8806386153383103e-05,1360,247,0.0002519902422319365,1.927713298555121e-06,0.878507730198485,0.8373689257401383,0.8332835190695053,0.8415253380795006,0.9507499861540901,COMPLETE
1057,0.8383076309493288,2026-06-02 05:31:45.023700,2026-06-02 05:32:18.934118,0 days 00:00:33.910418,0.9109116479712518,0.6556316034298272,0.016484353554202916,16,10,4.521821948504177e-05,1300,239,0.00010933458807553005,0.001526140873713805,0.8791395239556614,0.8383076309493288,0.8337329711083649,0.8429701622937905,0.9508632715057462,COMPLETE
1058,0.8375287984002654,2026-06-02 05:32:18.944648,2026-06-02 05:32:51.798902,0 days 00:00:32.854254,0.9153716089045056,0.6678533332060606,0.017747867141604617,16,10,0.0023859400338114138,1300,231,0.00015213771877219234,2.5216754740658684e-07,0.8787393835188192,0.8375287984002654,0.834186641596204,0.8409304516742812,0.9507844808656826,COMPLETE
1059,0.8375748776513016,2026-06-02 05:32:51.809013,2026-06-02 05:33:25.088052,0 days 00:00:33.279039,0.9324473455072527,0.6640585858839952,0.01734404478345902,16,10,0.003272908101762278,1300,239,0.0003367583348925716,0.002143788631512952,0.8787183214650733,0.8375748776513016,0.8338732820198004,0.8413553808534334,0.9507618705883991,COMPLETE
1060,0.8372488169673353,2026-06-02 05:33:25.098551,2026-06-02 05:33:58.727290,0 days 00:00:33.628739,0.9231793336794979,0.6810490020456605,0.01682044443734965,16,10,0.0019484599326026603,1300,239,0.00018508580910240588,4.0965671823698196e-07,0.8784234936253248,0.8372488169673353,0.8331883668229795,0.841383706255245,0.9507420911928496,COMPLETE
1061,0.8338254316571282,2026-06-02 05:33:58.737612,2026-06-02 05:34:21.832795,0 days 00:00:23.095183,0.938914944276175,0.672204667021209,0.017530032639164247,16,50,0.00030848820423688954,800,231,0.00010509586953388552,0.0058311907488736514,0.8742747792818774,0.8338254316571282,0.8194873655446046,0.8486926807445815,0.9490688005933148,COMPLETE
1062,0.8371132095535145,2026-06-02 05:34:21.843075,2026-06-02 05:34:56.594412,0 days 00:00:34.751337,0.9131600267634724,0.6607674387323761,0.01667719638385963,16,20,0.000119356878388321,1320,231,0.00032139039893096195,0.003252171002644586,0.8780760101522764,0.8371132095535145,0.8313965786169802,0.8429418272615831,0.9505297062794263,COMPLETE
1063,0.8375331633468397,2026-06-02 05:34:56.613784,2026-06-02 05:35:30.139533,0 days 00:00:33.525749,0.9285471124157099,0.6669061663668489,0.016386555681458647,16,10,0.00013975965536754408,1300,239,0.00010891786545095418,1.166298381145287e-06,0.8785393151298275,0.8375331633468397,0.8328357204738749,0.842318552856979,0.9507502400739541,COMPLETE
1064,0.8293574914339757,2026-06-02 05:35:30.150094,2026-06-02 05:36:08.091503,0 days 00:00:37.941409,0.7078298917641777,0.6758558119627062,0.067552752153868,16,10,0.005259650185780053,1320,239,0.0001368669018826558,6.212800767791634e-07,0.8749170812812158,0.8293574914339757,0.8412729639835906,0.8178135748259102,0.9478719176444268,COMPLETE
1065,0.8372799345397556,2026-06-02 05:36:08.110369,2026-06-02 05:36:42.984825,0 days 00:00:34.874456,0.9204253492972414,0.6823224866534848,0.016897641476778504,16,10,0.004349266399332384,1340,239,0.00019823661955482386,1.5916167902609307e-06,0.8785287949132189,0.8372799345397556,0.8337813770539048,0.840845446577659,0.9507740154709294,COMPLETE
1066,0.8362528946593124,2026-06-02 05:36:42.995162,2026-06-02 05:37:15.317530,0 days 00:00:32.322368,0.934225267333858,0.6601114198256699,0.043817190161670315,16,10,0.003046208288738001,1340,231,1.818744338353926e-05,0.0019437694596762093,0.8796659987958976,0.8362528946593124,0.8460370335195054,0.8267373933531769,0.9506082933878034,COMPLETE
1067,0.8328363813267413,2026-06-02 05:37:15.328410,2026-06-02 05:37:47.895945,0 days 00:00:32.567535,0.9448639833586371,0.6668131306369101,0.055366160484292465,10,10,0.005605938413301366,1320,239,4.899723292718902e-05,0.0011900062851293218,0.8771072534712836,0.8328363813267413,0.8422745100021668,0.8236494069219423,0.9490746871488147,COMPLETE
1068,0.8362309008448454,2026-06-02 05:37:47.906337,2026-06-02 05:38:24.326795,0 days 00:00:36.420458,0.9164106275655828,0.6713967925217528,0.016338282420375484,16,20,0.0027382092940182795,1340,239,0.00031432645746431613,0.002630381825507804,0.8775284592881069,0.8362309008448454,0.8312731321445929,0.8412704118707958,0.9504540219141044,COMPLETE
1069,0.8376603492412373,2026-06-02 05:38:24.337414,2026-06-02 05:38:59.675693,0 days 00:00:35.338279,0.925638942037672,0.6575783465967041,0.017967471620098617,16,10,0.004938020436040989,1360,239,9.143982442170204e-05,9.506679615838359e-07,0.8790026247641077,0.8376603492412373,0.8354619534898565,0.8399105879379302,0.9508657380885849,COMPLETE
1070,0.8294542302695858,2026-06-02 05:38:59.685887,2026-06-02 05:39:23.775989,0 days 00:00:24.090102,0.9077460164188949,0.6858722554287734,0.01733856890188044,8,10,0.00017534809322050063,1320,247,2.8048541100222852e-05,5.239831821347613e-06,0.8699997045904017,0.8294542302695858,0.809392380959633,0.8505624485836174,0.9466604506036864,COMPLETE
1071,0.8370971201626375,2026-06-02 05:39:23.786491,2026-06-02 05:39:59.773319,0 days 00:00:35.986828,0.9389755659609341,0.7257984575589846,0.01609873048147589,16,10,4.2912145288204195e-05,1360,247,0.00016730126838073795,7.651847608290808e-05,0.8784129757370809,0.8370971201626375,0.8337541464523293,0.840505508049535,0.9508943394845173,COMPLETE
1072,0.8367023129411896,2026-06-02 05:39:59.783558,2026-06-02 05:40:33.249337,0 days 00:00:33.465779,0.9313826586233748,0.6780781254289946,0.017156935673834535,16,10,0.11649461389598721,1300,239,5.701491591626981e-05,3.5468194886147827e-07,0.8780128313087564,0.8367023129411896,0.8326270592924029,0.8408454056484765,0.9504716593069852,COMPLETE
1073,0.8362124210285203,2026-06-02 05:40:33.259549,2026-06-02 05:41:01.389045,0 days 00:00:28.129496,0.9213619513682378,0.6633649352264808,0.016365453261197437,14,10,8.588277685986183e-05,1060,231,0.0004956609586999082,2.2422996685291392e-07,0.8769282757416601,0.8362124210285203,0.8273501543209939,0.8452931485998056,0.9499967299057607,COMPLETE
1074,0.8366000366481655,2026-06-02 05:41:01.399347,2026-06-02 05:41:39.703817,0 days 00:00:38.304470,0.9098497791495118,0.6714551648401087,0.015813011907275954,16,20,0.005530007040645049,1400,239,8.291458984084654e-06,0.007656262516687834,0.8778127709027291,0.8366000366481655,0.8316951155841635,0.8415819864755246,0.9505432145116542,COMPLETE
1075,0.8374097719189125,2026-06-02 05:41:39.714463,2026-06-02 05:42:15.701271,0 days 00:00:35.986808,0.9451995908228472,0.6553048408315185,0.016776397267036558,16,10,0.002777151266379203,1360,247,9.152100948666636e-05,2.735653626473813e-06,0.8786867388620955,0.8374097719189125,0.8343109335309147,0.840562170891153,0.950884791927133,COMPLETE
1076,0.834675955216277,2026-06-02 05:42:15.712016,2026-06-02 05:42:51.308892,0 days 00:00:35.596876,0.9150117635110677,0.6641206841784958,0.0371826075214418,16,10,0.005878115704627914,1380,247,1.3557132429662369e-05,0.003660412970580421,0.8784445380500242,0.834675955216277,0.8439986838537844,0.825604143743616,0.9505535708602101,COMPLETE
1077,0.8361791799354514,2026-06-02 05:42:51.318356,2026-06-02 05:43:25.318838,0 days 00:00:34.000482,0.9267614479038799,0.6914919387708053,0.015860302999686715,12,10,3.571977694564512e-05,1340,231,3.212321656397668e-05,7.190498697027268e-07,0.8773073521290154,0.8361791799354514,0.8299876979406147,0.8424885534198275,0.9500907069405002,COMPLETE
1078,0.8376319507052497,2026-06-02 05:43:25.329214,2026-06-02 05:44:02.651881,0 days 00:00:37.322667,0.933904086482414,0.6759052379733507,0.015490566429938103,16,10,0.00728646867114015,1400,247,0.0002563774921131651,4.755249883422302e-05,0.8788341489567993,0.8376319507052497,0.8344191620300964,0.840902099788881,0.9507686996482027,COMPLETE
1079,0.8341824820071233,2026-06-02 05:44:02.662358,2026-06-02 05:44:38.032190,0 days 00:00:35.369832,0.9185516972136178,0.6695914146716768,0.032053536878529104,16,20,0.0026534633152221444,1360,239,0.00012729753496304702,4.432257905490651e-07,0.8776548166425234,0.8341824820071233,0.8405105495897126,0.8279838747496139,0.9503704753519499,COMPLETE
1080,0.8355506451644201,2026-06-02 05:44:38.042038,2026-06-02 05:45:15.776444,0 days 00:00:37.734406,0.7287125240638854,0.6593709221923543,0.016085816846156887,16,10,0.0046353775050375174,1320,247,2.2022421239110223e-05,8.747964526683238e-07,0.8773599987814803,0.8355506451644201,0.8328795013427909,0.8382674931337565,0.9502932166437453,COMPLETE
1081,0.8375476972274137,2026-06-02 05:45:15.786414,2026-06-02 05:45:52.730479,0 days 00:00:36.944065,0.9388217755612237,0.6821635076933315,0.016519801454391084,16,10,0.002757331564807027,1400,247,7.19687969434947e-05,0.004291052161986007,0.8788762704033029,0.8375476972274137,0.8350374980489265,0.8401088753810066,0.9508736461159826,COMPLETE
1082,0.8369373945552229,2026-06-02 05:45:52.740202,2026-06-02 05:46:28.696121,0 days 00:00:35.955919,0.9033184147271761,0.6670112240642437,0.017808156742356928,16,10,0.007358312468382996,1380,239,5.1861336945707674e-05,0.0018945024524959792,0.878507731528979,0.8369373945552229,0.8350223943256663,0.838890729016777,0.9508223084243889,COMPLETE
1083,0.8375620455346304,2026-06-02 05:46:28.706198,2026-06-02 05:47:03.903236,0 days 00:00:35.197038,0.924718844788824,0.6770536887777796,0.017058479357363116,16,10,8.17591851578311e-05,1340,247,0.00019984250969807383,1.4634648227315882e-06,0.8788762694054323,0.8375620455346304,0.8349929555615253,0.8401938564016392,0.9509406243526439,COMPLETE
1084,0.8374256459441068,2026-06-02 05:47:03.913663,2026-06-02 05:47:42.355027,0 days 00:00:38.441364,0.9116830346597283,0.6565908506808356,0.015478499872735113,16,10,0.00446658890924679,1380,255,5.465906738181111e-06,0.0013840008148853812,0.8786340842266663,0.8374256459441068,0.8338961188213272,0.8410154230645178,0.9508423287992906,COMPLETE
1085,0.8371759331563339,2026-06-02 05:47:42.365783,2026-06-02 05:48:17.745077,0 days 00:00:35.379294,0.9308253912840466,0.763612418603013,0.01625315557796462,16,10,0.007778005214760167,1360,239,3.822630337828329e-05,1.552770027698746e-07,0.8784550955204667,0.8371759331563339,0.8336845851756731,0.84073219793759,0.9507433168822358,COMPLETE
1086,0.8380315195003186,2026-06-02 05:48:17.755606,2026-06-02 05:48:55.276484,0 days 00:00:37.520878,0.9499647472697395,0.6631386771049487,0.0154723944043253,16,10,0.002536131017277026,1400,247,0.00011781751097735835,5.620605522854941e-07,0.8789815657039736,0.8380315195003186,0.833785631954893,0.8423468951119832,0.9508672740000633,COMPLETE
1087,0.837252391703815,2026-06-02 05:48:55.285918,2026-06-02 05:49:31.180847,0 days 00:00:35.894929,0.9201860324176709,0.6707393935772052,0.016708406526616478,16,20,0.0053201643520755845,1300,247,1.1093453649461397e-05,3.1189184443427283e-07,0.8783708473054835,0.837252391703815,0.8328045433755741,0.8417803365161743,0.9506324251362979,COMPLETE
1088,0.8339315574956881,2026-06-02 05:49:31.191440,2026-06-02 05:49:47.861268,0 days 00:00:16.669828,0.9431972920745251,0.6860117679441358,0.0799544367755744,16,10,0.1477547103482635,1340,255,8.366614054747418e-05,2.0782425119789647e-06,0.8767597796443173,0.8339315574956881,0.8353733724143556,0.8325165240860076,0.9492435857171825,COMPLETE
1089,0.8378814903283741,2026-06-02 05:49:47.871567,2026-06-02 05:50:25.895488,0 days 00:00:38.023921,0.9128979413322821,0.654975799149619,0.016012629097660873,16,10,0.0027197197470170418,1380,255,2.173994336908422e-05,4.784575176820607e-07,0.8791079270498723,0.8378814903283741,0.8352700059984559,0.8405338238209508,0.9508400896110875,COMPLETE
1090,0.83704412387076,2026-06-02 05:50:25.905993,2026-06-02 05:51:01.646537,0 days 00:00:35.740544,0.9053862527561557,0.6982990658626954,0.01734028083771491,16,10,0.007481132335340921,1400,231,4.321267510432141e-05,1.0810707373245548e-06,0.8784761439366484,0.83704412387076,0.8343717753843304,0.8397689561136746,0.9508840397185315,COMPLETE
