number,value,datetime_start,datetime_complete,duration,params_class_weight,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_accuracy,user_attrs_f1,user_attrs_precision,user_attrs_recall,user_attrs_roc_auc,state
1383,0.8383757610598721,2026-06-01 07:02:24.515584,2026-06-01 07:03:09.825762,0 days 00:00:45.310178,balanced,0.6570047706104366,0.017850019959074852,16,10,0.017977921143254538,2000,224,2.032258122317221e-05,1.0251834215436412e-07,0.7721912128280956,0.8792539917358736,0.8383757610598721,0.8335248110607698,0.8432987939527772,0.9504388283549584,COMPLETE
1384,0.8364324776817248,2026-06-01 07:03:09.837431,2026-06-01 07:03:54.130647,0 days 00:00:44.293216,balanced,0.6706261734815524,0.015967682187821804,16,20,0.03834913459493519,1900,224,6.843680243863941e-05,1.5623439970594887e-06,0.7929385518958629,0.8771933793942327,0.8364324776817248,0.8275341232766555,0.8455353603986184,0.9498076616423056,COMPLETE
1385,0.8387714180151223,2026-06-01 07:03:54.141582,2026-06-01 07:04:35.713727,0 days 00:00:41.572145,balanced,0.6808107496077428,0.01479079255839896,16,10,0.01771754996504911,2000,208,0.00011517118131344634,2.1535048009450034e-07,0.8102784127526521,0.8790121888094516,0.8387714180151223,0.8302643507558783,0.8474605062001018,0.9508888188982784,COMPLETE
1386,0.8386506198712325,2026-06-01 07:04:35.725158,2026-06-01 07:05:20.523095,0 days 00:00:44.797937,balanced,0.6979989168526206,0.01673592503175151,16,20,0.0004974920047751368,2000,216,9.445163996841956e-05,3.383961886594547e-07,0.7846736570277818,0.8791383452432903,0.8386506198712325,0.8316130394230713,0.8458184700753071,0.9507570242658548,COMPLETE
1387,0.8367142245935254,2026-06-01 07:05:20.534484,2026-06-01 07:06:05.494915,0 days 00:00:44.960431,balanced,0.6753645915601266,0.015790280047156408,16,10,0.07507273371963087,2000,224,0.00016690554798235824,1.0357717518832229e-07,0.7727066357827235,0.8777821237879815,0.8367142245935254,0.83032397068721,0.8432138610497707,0.9497784731776994,COMPLETE
1388,0.8378329879639218,2026-06-01 07:06:05.505593,2026-06-01 07:06:46.180444,0 days 00:00:40.674851,balanced,0.6895748229913236,0.014818751926721985,16,10,0.05165689616645237,1900,216,3.8773990050311695e-05,9.265808359744085e-07,0.7989491157549657,0.8783813890656601,0.8378329879639218,0.8298476349854842,0.8459883358813204,0.9504668815459233,COMPLETE
1389,0.8375056465058001,2026-06-01 07:06:46.192229,2026-06-01 07:07:30.897625,0 days 00:00:44.705396,balanced,0.662913766022604,0.017211228732656694,16,10,0.03023898421705885,2000,224,6.37014703611486e-05,1.7116907506651201e-07,0.7791622978594795,0.8785601151015475,0.8375056465058001,0.8323586764503353,0.8427325745993998,0.9503672454783861,COMPLETE
1390,0.8357385958434413,2026-06-01 07:07:30.908025,2026-06-01 07:08:18.604226,0 days 00:00:47.696201,balanced,0.702739347157239,0.015706685597246774,16,20,0.0004625441371140283,2000,208,0.6568580424997283,4.218004074206201e-07,0.7701090988354208,0.8764258933795755,0.8357385958434413,0.8252322503393498,0.846526244267029,0.9493139737344132,COMPLETE
1391,0.8276069071239666,2026-06-01 07:08:18.615916,2026-06-01 07:08:28.146233,0 days 00:00:09.530317,balanced,0.6846080204147225,0.018369281887779906,16,10,0.020175447745055496,400,224,9.4456524806861e-05,2.620474476886768e-07,0.7866406440292709,0.8686460130719397,0.8276069071239666,0.8072880326132044,0.8490176094218901,0.9461369487723869,COMPLETE
1392,0.8383630708199861,2026-06-01 07:08:28.157512,2026-06-01 07:09:09.089219,0 days 00:00:40.931707,balanced,0.6747627969499528,0.016429927004243467,16,10,0.03453632248502419,1900,216,0.0001346294567842184,1.280021218559426e-07,0.7935423693208449,0.8789701324646203,0.8383630708199861,0.8316554958801907,0.8451956287865919,0.95044330265386,COMPLETE
1393,0.8386022079488962,2026-06-01 07:09:09.100853,2026-06-01 07:09:56.252088,0 days 00:00:47.151235,balanced,0.691797172450417,0.01483413909932541,16,20,0.0005281460624801072,2000,224,2.828683039323849e-05,8.592308815841489e-08,0.779110904489462,0.8789596225233649,0.8386022079488962,0.8306204801271874,0.8467527320083801,0.9508422090740628,COMPLETE
1394,0.8341008955974075,2026-06-01 07:09:56.263496,2026-06-01 07:10:35.946538,0 days 00:00:39.683042,balanced,0.7159557614010088,0.01552496153147896,16,10,0.29253537615264225,2000,216,0.00016841489704537012,7.33298310244209e-07,0.7668168410274085,0.875164289581242,0.8341008955974075,0.8234403761118189,0.8450540739482476,0.9480121274605228,COMPLETE
1395,0.8391489881761208,2026-06-01 07:10:35.957519,2026-06-01 07:11:17.913652,0 days 00:00:41.956133,balanced,0.6667692820893757,0.014735707846717589,16,10,0.018369664653876107,1900,224,5.619855479125762e-05,1.4493784221989834e-07,0.8075149983862565,0.8794011866216098,0.8391489881761208,0.8313668377141212,0.8470924636204066,0.9507988982639436,COMPLETE
1396,0.8359335675897528,2026-06-01 07:11:17.924973,2026-06-01 07:12:02.667269,0 days 00:00:44.742296,balanced,0.7049738876929402,0.01736599456700795,16,20,0.057695058382166015,2000,208,9.065856814203407e-05,2.8405204442391803e-07,0.7725345886022967,0.8771092690257434,0.8359335675897528,0.8289498109981496,0.8430439952437574,0.949466864103294,COMPLETE
1397,0.8375654467140509,2026-06-01 07:12:02.678773,2026-06-01 07:12:45.692314,0 days 00:00:43.013541,balanced,0.6824864884333252,0.019274559012990057,16,10,0.036734498209861875,2000,216,0.00016845286645189453,7.771330837623715e-08,0.7866193624687472,0.8787703795827021,0.8375654467140509,0.8335921417150477,0.8416001358926448,0.9502120994956079,COMPLETE
1398,0.8396956057731612,2026-06-01 07:12:45.703727,2026-06-01 07:13:29.971558,0 days 00:00:44.267831,balanced,0.6955546990995672,0.01642937549032987,16,10,0.017125350113200388,2000,224,7.817386749730751e-05,4.0816395215119783e-07,0.7775445052984534,0.8801581414728553,0.8396956057731612,0.8342750606069117,0.8451956287865919,0.9507788280579783,COMPLETE
1399,0.8384950302613916,2026-06-01 07:13:29.982273,2026-06-01 07:14:11.585143,0 days 00:00:41.602870,balanced,0.6880977436726875,0.015450179984818438,16,10,0.018490405053998606,2000,208,4.794859643753173e-05,2.1232563196029044e-07,0.8009511596496985,0.8789175698260916,0.8384950302613916,0.8307626085606685,0.8463846894286847,0.9508749887920315,COMPLETE
1400,0.8365254994780332,2026-06-01 07:14:11.596666,2026-06-01 07:14:56.178640,0 days 00:00:44.581974,balanced,0.6757631521457832,0.014733698285267235,16,20,0.0486127472073653,1900,224,0.00013403180335623457,6.023434535375071e-07,0.7678968353677225,0.8771302945453896,0.8365254994780332,0.8267415407006279,0.8465545552346979,0.9496066585731193,COMPLETE
1401,0.8396925531562398,2026-06-01 07:14:56.198861,2026-06-01 07:15:44.769277,0 days 00:00:48.570416,balanced,0.6562750745324621,0.016311297406288866,16,10,0.0006828496615472794,2000,232,0.00010209270823310804,1.1415269406080205e-07,0.8216329032019926,0.8803263539199291,0.8396925531562398,0.8354325616757204,0.8440065681444991,0.9515693527877808,COMPLETE
1402,0.8250481466429109,2026-06-01 07:15:44.781053,2026-06-01 07:16:25.915442,0 days 00:00:41.134389,,0.6503256369612623,0.017340418915896803,16,160,0.0328419463618173,2000,216,3.3601300608303934e-05,7.273638726037002e-08,0.7836545979975823,0.8743442415912487,0.8250481466429109,0.8541434100985675,0.7978880018119018,0.9464911750763984,COMPLETE
1403,0.8265415240552065,2026-06-01 07:16:25.926652,2026-06-01 07:16:47.511764,0 days 00:00:21.585112,balanced,0.6699662056212483,0.01577723094011522,16,10,0.836655319717245,1900,224,0.0001627805215672802,1.4043077447998307e-07,0.7956583419181915,0.8678680237479508,0.8265415240552065,0.8064089387337683,0.8477153049091218,0.9448605845851762,COMPLETE
1404,0.8374265537641028,2026-06-01 07:16:47.523042,2026-06-01 07:17:33.775859,0 days 00:00:46.252817,balanced,0.70034678070013,0.014887816651495373,16,20,0.02084758180625246,2000,216,6.543410333871569e-05,2.474565884927101e-07,0.7751318812938258,0.8779398206566645,0.8374265537641028,0.8285321965601707,0.846526244267029,0.9500447306530305,COMPLETE
1405,0.8362247277808534,2026-06-01 07:17:33.788265,2026-06-01 07:18:18.344101,0 days 00:00:44.555836,balanced,0.6856492260887076,0.01787933413454748,16,10,0.09266487568734294,2000,232,0.00011253016487920424,4.381684950361043e-07,0.7890056088896661,0.8776559653645656,0.8362247277808534,0.8314523075147235,0.8410622275069363,0.9495536637503531,COMPLETE
1406,0.840110310144123,2026-06-01 07:18:18.355356,2026-06-01 07:18:59.731618,0 days 00:00:41.376262,balanced,0.6786227321472957,0.01650742427095362,16,10,0.00021073727948552675,1900,224,0.0001821216278506531,1.7666013471697155e-07,0.7673793104713258,0.8804525146645181,0.840110310144123,0.8345750261847344,0.8457335371723006,0.9513630667848115,COMPLETE
1407,0.8357782855416541,2026-06-01 07:18:59.751015,2026-06-01 07:19:19.112885,0 days 00:00:19.361870,balanced,0.6670346113337265,0.019165552735894157,16,10,0.03291147424761632,900,224,4.689797253146356e-05,1.1416822610605043e-06,0.779305515930191,0.8759212510644113,0.8357782855416541,0.821819641192044,0.8502349810316517,0.9495915660997531,COMPLETE
1408,0.8384497389321641,2026-06-01 07:19:19.124067,2026-06-01 07:20:02.510565,0 days 00:00:43.386498,balanced,0.6799143775905551,0.01690584192484782,16,20,0.0002860722208361734,1900,224,8.139785775058571e-05,3.179818392897678e-07,0.7717894086980526,0.8790016702466952,0.8384497389321641,0.8314979338627538,0.8455353603986184,0.9508252663106055,COMPLETE
1409,0.8355387654800049,2026-06-01 07:20:02.522053,2026-06-01 07:20:42.158439,0 days 00:00:39.636386,balanced,0.6738550759114375,0.030157434326470164,16,10,0.05834858264323605,1900,216,0.00020132571777906627,2.103284534602136e-07,0.7812081147525134,0.8779187881734986,0.8355387654800049,0.835997265041604,0.8350886133288036,0.9492487853365983,COMPLETE
1410,0.8379655765267766,2026-06-01 07:20:42.169551,2026-06-01 07:21:10.799603,0 days 00:00:28.630052,balanced,0.6776876726552586,0.015515879237092068,16,10,0.016978726657782037,1400,216,6.23043670333216e-05,5.532074805559401e-07,0.7918388358356381,0.8778977772440849,0.8379655765267766,0.8261130327557132,0.850178359096314,0.9504222636964492,COMPLETE
1411,0.8378406478150553,2026-06-01 07:21:10.810944,2026-06-01 07:21:52.419627,0 days 00:00:41.608683,balanced,0.6590333472887784,0.018462418129925686,16,10,0.0381682312123506,1900,224,2.795809391818442e-05,1.7796919177426983e-07,0.7869340933162748,0.8787388418006271,0.8378406478150553,0.832218865974626,0.8435535926617971,0.9501534508518041,COMPLETE
1412,0.8370836408650885,2026-06-01 07:21:52.432356,2026-06-01 07:22:34.024374,0 days 00:00:41.592018,balanced,0.670161702805946,0.01480778024216026,16,20,0.01827090872398653,1900,208,0.0001238909113777797,3.073803826828754e-07,0.7675830100057326,0.8772774837939906,0.8370836408650885,0.8255183224291835,0.8489892984542212,0.9500910379429314,COMPLETE
1413,0.8386980051685872,2026-06-01 07:22:34.035092,2026-06-01 07:23:15.484696,0 days 00:00:41.449604,balanced,0.6817376905628537,0.016657197949991338,16,10,0.018055562396308313,1900,224,9.550621948854048e-05,1.798518494444218e-07,0.8145215686399356,0.8792329692005931,0.8386980051685872,0.8320646737673805,0.8454504274956118,0.9509402841972127,COMPLETE
1414,0.8368617276464939,2026-06-01 07:23:15.496495,2026-06-01 07:23:56.129732,0 days 00:00:40.633237,balanced,0.6607962522870678,0.015657972785862364,16,10,0.06561196988052627,1900,216,0.00018515262917956585,8.02922084173485e-07,0.7747385437720362,0.8775823682532938,0.8368617276464939,0.8284071645482266,0.8455070494309496,0.9499361060637539,COMPLETE
1415,0.8374382639416401,2026-06-01 07:23:56.141110,2026-06-01 07:24:42.903091,0 days 00:00:46.761981,balanced,0.666049252331704,0.014645294840298936,16,20,0.0002378425449221347,1900,224,0.21472767925064937,3.99970652876514e-07,0.7783610406463417,0.87772955617551,0.8374382639416401,0.8270679896206988,0.8480833474888172,0.9501580670606234,COMPLETE
1416,0.8373339297680742,2026-06-01 07:24:42.914382,2026-06-01 07:25:23.143930,0 days 00:00:40.229548,balanced,0.6759544482773007,0.017402282763617778,16,10,0.04637678645633323,1900,216,5.369710870072083e-05,2.360629063301324e-07,0.8024567300727603,0.8782342044594057,0.8373339297680742,0.8308609720640489,0.8439216352414926,0.9503479836124087,COMPLETE
1417,0.8377849321829786,2026-06-01 07:25:23.154969,2026-06-01 07:26:03.198423,0 days 00:00:40.043454,balanced,0.680946324434629,0.016444827875729595,16,10,0.034811967598026836,1900,208,0.00013398652997754126,1.5598815928016523e-07,0.7688067311145158,0.8783918966857421,0.8377849321829786,0.8301083651899273,0.845620293301625,0.9504172592206137,COMPLETE
1418,0.8386967210196373,2026-06-01 07:26:03.209499,2026-06-01 07:26:45.805635,0 days 00:00:42.596136,balanced,0.7128392019786534,0.014743935614604405,16,10,0.01832540670222934,1900,224,3.42423101381616e-05,2.946826471918373e-07,0.7830970802428725,0.8791173223764138,0.8386967210196373,0.8312972247449043,0.8462431345903404,0.9508067549269059,COMPLETE
1419,0.8348442779272158,2026-06-01 07:26:45.817420,2026-06-01 07:27:29.386431,0 days 00:00:43.569011,,0.6864223620539495,0.01538871424354325,16,10,0.02020301249919615,1900,232,8.969375851527917e-05,5.331401725499074e-07,0.7921649390625175,0.8813040931414703,0.8348442779272158,0.863750879152403,0.807825151463677,0.950804561066121,COMPLETE
1420,0.8388486877801972,2026-06-01 07:27:29.397650,2026-06-01 07:28:12.126344,0 days 00:00:42.728694,balanced,0.6698777305893054,0.01797754590438038,16,20,0.00038667334957798947,1900,216,1.721769810238868e-05,1.28672514047868e-07,0.7660343436680649,0.8793696448603806,0.8388486877801972,0.8323599157270422,0.8454504274956118,0.9506632956243637,COMPLETE
1421,0.8382381711600361,2026-06-01 07:28:12.137997,2026-06-01 07:28:54.254285,0 days 00:00:42.116288,balanced,0.6941662261207511,0.016073070396442877,16,10,0.04996646747014216,1900,224,0.00018006629520507574,2.165512375462295e-06,0.7756415636945722,0.8788965456328303,0.8382381711600361,0.8316521327823109,0.8449408300775719,0.9502990993048166,COMPLETE
1422,0.8386413616589588,2026-06-01 07:28:54.265064,2026-06-01 07:29:39.806517,0 days 00:00:45.541453,balanced,0.6627561587119429,0.016941007125949228,16,20,0.0007748833430047868,1900,232,6.987251116801983e-05,2.1564358380890454e-07,0.7866269666876812,0.8792119393701965,0.8386413616589588,0.8321453314158057,0.8452522507219297,0.950656890937715,COMPLETE
1423,0.8383081857412678,2026-06-01 07:29:39.817053,2026-06-01 07:30:09.673573,0 days 00:00:29.856520,balanced,0.6992859534118698,0.01459252023771273,16,10,0.00040771722104221615,1500,200,0.00020261136143375345,1.2470724513585584e-06,0.7959920674852667,0.8779713670602405,0.8383081857412678,0.8252319414972143,0.8518203952211086,0.9510167675068674,COMPLETE
1424,0.8348238798649419,2026-06-01 07:30:09.684901,2026-06-01 07:31:01.357677,0 days 00:00:51.672776,balanced,0.6881621049971418,0.015525148690062182,16,90,0.0003270704947837835,2000,216,0.00011032197088163852,3.921988523105065e-07,0.8051002423448861,0.8750696768982097,0.8348238798649419,0.820052368233192,0.8501500481286449,0.9489455263321168,COMPLETE
1425,0.8374261430540201,2026-06-01 07:31:01.368350,2026-06-01 07:31:46.942752,0 days 00:00:45.574402,balanced,0.7080519411587407,0.016196297976925473,16,10,0.0346660363698758,2000,224,4.5462401107759616e-05,1.2194662960647734e-07,0.7726567411236513,0.8784339503778039,0.8374261430540201,0.8318373282167223,0.8431006171790951,0.9503993892172121,COMPLETE
1426,0.8379073260415364,2026-06-01 07:31:46.954600,2026-06-01 07:32:30.732844,0 days 00:00:43.778244,balanced,0.6755576218351556,0.015517647598556636,16,10,0.0322722956762177,1900,232,0.00011920218263209749,6.318360294529434e-07,0.7811938860102289,0.8785706273639762,0.8379073260415364,0.8308124842303614,0.8451390068512542,0.9504578733260377,COMPLETE
1427,0.8322536469074451,2026-06-01 07:32:30.744513,2026-06-01 07:33:06.464263,0 days 00:00:35.719750,balanced,0.6823339489567752,0.01773071731141508,16,20,0.3480977986562509,2000,208,0.00021280306375196892,7.225308944995967e-08,0.7656619976201617,0.8734190795984684,0.8322536469074451,0.819364694573227,0.8455636713662873,0.9468152141301877,COMPLETE
1428,0.8407702949224846,2026-06-01 07:33:06.475589,2026-06-01 07:33:49.449034,0 days 00:00:42.973445,balanced,0.6719950107345312,0.014736466262740886,16,10,0.00037946825557941103,1900,232,8.194610604014225e-05,1.6684467299792486e-07,0.8352624971920999,0.8807153527268757,0.8407702949224846,0.8336533385855972,0.8480267255534795,0.9514820238034286,COMPLETE
1429,0.829563633463362,2026-06-01 07:33:49.459445,2026-06-01 07:34:30.882452,0 days 00:00:41.423007,balanced,0.6632448537987192,0.014866741001382813,16,130,0.0828503374815411,1900,232,6.749704241579816e-05,3.061998761528749e-07,0.8050418988194078,0.8702230036441194,0.829563633463362,0.8096584279614878,0.8504897797406715,0.9465184090972008,COMPLETE
1430,0.8381370896689387,2026-06-01 07:34:30.893934,2026-06-01 07:35:13.338040,0 days 00:00:42.444106,balanced,0.6706079241962223,0.01469658800379936,16,10,0.018919133629293865,1900,224,3.850342345261654e-05,2.2046158020429936e-07,0.7983256962121277,0.8786547364060807,0.8381370896689387,0.8304400168144966,0.8459883358813204,0.9507696569003711,COMPLETE
1431,0.8359171952729495,2026-06-01 07:35:13.349240,2026-06-01 07:35:58.596085,0 days 00:00:45.246845,balanced,0.6748833052221713,0.014524728457754377,16,20,0.05753955886745498,1900,232,2.2575797850886534e-05,4.0042618623169197e-07,0.8333004140262109,0.8766782128791769,0.8359171952729495,0.8261734964672364,0.8459034029783137,0.9496753526495884,COMPLETE
1432,0.8384981520763692,2026-06-01 07:35:58.606633,2026-06-01 07:36:40.885804,0 days 00:00:42.279171,balanced,0.6686938382913986,0.016074064278292385,16,10,0.033898777632591956,1900,224,8.491180465819367e-05,1.5961557823346737e-07,0.7886408903151144,0.8790016835105429,0.8384981520763692,0.8313135258879153,0.8458184700753072,0.9504571834336176,COMPLETE
1433,0.8407481451396643,2026-06-01 07:36:40.896762,2026-06-01 07:37:23.617380,0 days 00:00:42.720618,balanced,0.6573471128367034,0.016989338689329822,16,10,6.483997008648661e-05,1900,232,5.033122561744188e-05,2.519798060413586e-07,0.7932942045923846,0.8810517772894272,0.8407481451396643,0.8360547421766121,0.8455070494309496,0.9515716394125325,COMPLETE
1434,0.8389743623322646,2026-06-01 07:37:23.627931,2026-06-01 07:38:04.819311,0 days 00:00:41.191380,balanced,0.6546200333723564,0.018486043231582,16,10,0.018248057903251808,1900,224,2.574254267399552e-05,8.816795697203806e-07,0.8454814129409912,0.8796745283248951,0.8389743623322646,0.8339355134414426,0.8440915010475057,0.9508463911012724,COMPLETE
1435,0.8388524089899668,2026-06-01 07:38:04.830610,2026-06-01 07:38:47.352988,0 days 00:00:42.522378,balanced,0.6638316606635376,0.018911331362392023,16,20,0.00015845083353828774,1900,224,4.398099991609336e-05,5.971347055586269e-07,0.8421173851103114,0.8795694023846455,0.8388524089899668,0.833728588895104,0.8440631900798369,0.9509561356496099,COMPLETE
1436,0.8382861069363079,2026-06-01 07:38:47.364535,2026-06-01 07:39:30.341018,0 days 00:00:42.976483,balanced,0.6579784184669378,0.01742474047395887,16,10,0.03404345612596074,1900,232,3.619119587639721e-05,3.0992289050287744e-07,0.8285371979951868,0.8790963021623067,0.8382861069363079,0.8328197648718318,0.843836702338486,0.9504611432391742,COMPLETE
1437,0.8384027539592723,2026-06-01 07:39:30.352522,2026-06-01 07:40:10.771886,0 days 00:00:40.419364,balanced,0.6583344461145904,0.01969101166069438,16,10,0.019330450719423613,1900,216,5.937196806081323e-05,4.4853678616134364e-07,0.8250039247913745,0.8792960547126287,0.8384027539592723,0.8337183406568096,0.8431572391144329,0.9507045082419171,COMPLETE
1438,0.8378910997331473,2026-06-01 07:40:10.782513,2026-06-01 07:40:53.982732,0 days 00:00:43.200219,balanced,0.6644792791453777,0.016986364007905375,16,10,0.04962901301911069,1900,232,5.2579390263303776e-05,3.134835566647796e-07,0.836937224406677,0.8787493527366711,0.8378910997331473,0.8320719040574444,0.8438083913708171,0.9502920751608303,COMPLETE
1439,0.8338558584969372,2026-06-01 07:40:53.994153,2026-06-01 07:41:38.571440,0 days 00:00:44.577287,,0.6596119756572912,0.017889288420857043,16,20,0.018021954367117586,1900,224,1.4254933425411547e-05,2.479639323273682e-07,0.8288440562697854,0.8804104543405326,0.8338558584969372,0.8613144215279291,0.8081082611403657,0.9501415632545829,COMPLETE
1440,0.8379947407658719,2026-06-01 07:41:38.582417,2026-06-01 07:42:19.514241,0 days 00:00:40.931824,balanced,0.6539021008276955,0.017024040280162706,16,10,0.03390798128379084,1900,216,3.189644789373399e-05,6.36428180242797e-07,0.8189255912219436,0.8787178146230001,0.8379947407658719,0.831445974985611,0.8446577204008833,0.9504774298763752,COMPLETE
1441,0.8370214996080764,2026-06-01 07:42:19.524854,2026-06-01 07:43:01.396896,0 days 00:00:41.872042,balanced,0.6699759320184592,0.01670575993838291,16,10,0.07713278141491632,1900,232,6.722443318843378e-05,1.7115272974754712e-07,0.854114264673497,0.8779923886007324,0.8370214996080764,0.8304900575933805,0.8436668365324728,0.9497681983332673,COMPLETE
1442,0.8395888864339366,2026-06-01 07:43:01.407247,2026-06-01 07:43:46.400226,0 days 00:00:44.992979,balanced,0.6780141149702046,0.018316050814945327,16,20,0.0001562891229095295,1900,232,2.2160123310212638e-05,9.762351189195644e-07,0.8118356309829797,0.8800635294530154,0.8395888864339366,0.8340667465714411,0.845195628786592,0.9509155479112872,COMPLETE
1443,0.8387170767638983,2026-06-01 07:43:46.411450,2026-06-01 07:44:29.175549,0 days 00:00:42.764099,balanced,0.6706387530489992,0.016248800592308568,16,10,0.01931199895310588,1900,224,8.259253900139661e-05,4.4929429810311006e-07,0.810549146647515,0.8792434857737724,0.8387170767638983,0.8320781120014106,0.8454787384632807,0.9508496502231448,COMPLETE
1444,0.8376331111114577,2026-06-01 07:44:29.186235,2026-06-01 07:45:10.568677,0 days 00:00:41.382442,balanced,0.654752205975001,0.017362715858124676,16,10,0.04911289593187077,1900,224,4.6404933444732186e-05,1.3130532062618546e-07,0.8511204850508567,0.8784970289263195,0.8376331111114577,0.8314204215999021,0.8439499462091614,0.950285586459744,COMPLETE
1445,0.832365335341627,2026-06-01 07:45:10.578943,2026-06-01 07:45:26.505202,0 days 00:00:15.926259,balanced,0.6855082935906737,0.016356707101255634,16,20,0.01830383998241163,700,216,0.00010653340511851518,2.6601249278163033e-07,0.8375368736780764,0.8723887704432823,0.832365335341627,0.8126146844236563,0.8531226997338769,0.9483019382406663,COMPLETE
1446,0.8406833083348658,2026-06-01 07:45:26.516533,2026-06-01 07:46:08.581117,0 days 00:00:42.064584,balanced,0.6645348356390312,0.015786477426153467,16,10,0.00034540272278284445,1900,232,6.868326763036505e-05,2.2544232522576766e-07,0.83356673440825,0.8808099733682168,0.8406833083348658,0.8346635731010891,0.8468093539437178,0.951499721044836,COMPLETE
1447,0.8374420578962022,2026-06-01 07:46:08.592757,2026-06-01 07:46:49.548622,0 days 00:00:40.955865,balanced,0.651827749428471,0.01872767178374068,16,10,0.03683120927501362,1900,224,3.1821859100433946e-05,5.032239767418493e-07,0.8361291807265534,0.8784129308268893,0.8374420578962022,0.8316231488284179,0.843355415888115,0.9502640804279096,COMPLETE
1448,0.8405303904267761,2026-06-01 07:46:49.560188,2026-06-01 07:47:27.749477,0 days 00:00:38.189289,balanced,0.6501531981868897,0.017338282135369087,16,10,9.484385892924527e-05,1800,224,4.629618013517275e-05,3.2205432485155485e-07,0.8279566425482331,0.880652271857187,0.8405303904267761,0.8342237321927221,0.8469509087820621,0.9516240608790545,COMPLETE
1449,0.837318809251712,2026-06-01 07:47:27.761348,2026-06-01 07:48:06.148148,0 days 00:00:38.386800,balanced,0.6539860739716623,0.01819542429332888,16,10,0.06670214176415651,1800,224,4.5893908278523935e-05,3.825168495656798e-07,0.8326113349074905,0.8782131723078358,0.837318809251712,0.8307778184892115,0.8439782571768303,0.9500059499406127,COMPLETE
1450,0.8378808463288908,2026-06-01 07:48:06.159078,2026-06-01 07:48:47.093796,0 days 00:00:40.934718,balanced,0.6509515921942238,0.017433793304199797,16,20,0.01819066594208972,1800,224,1.951736165877826e-05,3.482863919516634e-07,0.8447631679414033,0.8783708748136542,0.8378808463288908,0.8295887258894635,0.8463563784610159,0.9502840626168529,COMPLETE
1451,0.8381662315216561,2026-06-01 07:48:47.105284,2026-06-01 07:49:24.902543,0 days 00:00:37.797259,balanced,0.661045346845568,0.019076045821337217,16,10,0.033433462882984856,1800,216,3.12519847434196e-05,6.940782284054871e-07,0.8276307833720411,0.8790226937767641,0.8381662315216561,0.8328013093813372,0.843610214597135,0.950420359240233,COMPLETE
1452,0.8374557032569555,2026-06-01 07:49:24.914209,2026-06-01 07:50:10.452849,0 days 00:00:45.538640,balanced,0.6633884293837731,0.019861204818118566,16,20,0.01735013722944678,1900,232,4.272738199292321e-05,2.665077803993553e-07,0.8127193416785489,0.8785180577619275,0.8374557032569555,0.8322867772626273,0.842704263631731,0.9500902374794085,COMPLETE
1453,0.8376779163511704,2026-06-01 07:50:10.463405,2026-06-01 07:50:48.012306,0 days 00:00:37.548901,balanced,0.6590669721241222,0.016915538962161122,16,10,0.051714130985835015,1800,216,5.4326185903660096e-05,1.3756248016017177e-06,0.8405814198299303,0.8782236789331294,0.8376779163511704,0.8294095176627104,0.8461298907196647,0.9502039544277787,COMPLETE
1454,0.840382397623166,2026-06-01 07:50:48.022961,2026-06-01 07:51:29.092975,0 days 00:00:41.070014,balanced,0.6518337131914274,0.017386865554754556,16,10,0.0002544468970235809,1900,224,6.0536439130912925e-05,4.965530115642895e-07,0.8375364141884826,0.8808099783421595,0.840382397623166,0.8359150010865135,0.8449125191099031,0.9515827614351703,COMPLETE
1455,0.8384627581433275,2026-06-01 07:51:29.104773,2026-06-01 07:52:07.520371,0 days 00:00:38.415598,balanced,0.6543385999427127,0.01934145649982006,16,10,0.018177908130703576,1800,224,2.3235166803636354e-05,8.477108425267759e-07,0.8345366159271522,0.8793170742635433,0.8384627581433275,0.8336166548909419,0.8433837268557841,0.950819856490226,COMPLETE
1456,0.8372247486446583,2026-06-01 07:52:07.531596,2026-06-01 07:52:51.000845,0 days 00:00:43.469249,balanced,0.654214391800726,0.01835919652680344,16,20,0.03400150454614004,1900,224,3.2903906066859365e-05,6.304607919951692e-07,0.8430127175978332,0.8779398252990113,0.8372247486446583,0.8293451348323311,0.8452805616895985,0.9499461760251036,COMPLETE
1457,0.8407798895242727,2026-06-01 07:52:51.021722,2026-06-01 07:53:31.542704,0 days 00:00:40.520982,balanced,0.6578358779530813,0.01802106678603212,16,10,0.0002128127424968872,1900,224,6.0783333164060404e-05,9.590687882711985e-07,0.8394228180969316,0.881104339927956,0.8407798895242727,0.8362800221523745,0.8453371836249364,0.9515715556359766,COMPLETE
1458,0.8350506741750091,2026-06-01 07:53:31.554244,2026-06-01 07:54:08.743538,0 days 00:00:37.189294,,0.6512434284037318,0.017942396794052937,16,10,0.017560542647837456,1800,216,1.6961215739299163e-05,2.2418999762974576e-06,0.8364932920568893,0.8814828165245882,0.8350506741750091,0.8641929480789141,0.8078251514636771,0.9508797474119736,COMPLETE
1459,0.8377660290170446,2026-06-01 07:54:08.754959,2026-06-01 07:54:47.457748,0 days 00:00:38.702789,balanced,0.6558034746914297,0.020143518021599163,16,10,0.04741110998366408,1800,224,5.2655015645512666e-05,1.6692175728764727e-06,0.8256782873176375,0.8787493514102863,0.8377660290170446,0.8325974446763326,0.8430156842760885,0.9502249594214088,COMPLETE
