number,value,datetime_start,datetime_complete,duration,params_class_weight,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_accuracy,user_attrs_f1,user_attrs_precision,user_attrs_recall,user_attrs_roc_auc,state
135,0.843970490992415,2026-06-03 08:12:18.668652,2026-06-03 08:13:14.687043,0 days 00:00:56.018391,balanced,0.9314707034284994,0.010824784802996522,-1,10,0.026202570326634592,1900,248,4.5823760093608996e-08,2.363347969058885e-05,0.9449241591435904,0.8832701004267912,0.843970490992415,0.8379211020506553,0.850121737160976,0.9538950969178636,COMPLETE
136,0.8429454425242274,2026-06-03 08:13:14.696436,2026-06-03 08:14:06.571964,0 days 00:00:51.875528,balanced,0.9342127161831144,0.010528838141531015,-1,10,0.033106023345157665,1800,240,4.375953361443445e-08,2.9029086947989806e-05,0.9448438489884343,0.8822503005496681,0.8429454425242274,0.8351336176819363,0.8509144442557046,0.9536639581715404,COMPLETE
137,0.8433390121398561,2026-06-03 08:14:06.581403,2026-06-03 08:15:02.405412,0 days 00:00:55.824009,balanced,0.9004880831221889,0.014070602108529498,-1,10,0.11707873914702091,1900,248,9.285553038012841e-08,5.177756122305718e-05,0.9637031368814248,0.8833857449297972,0.8433390121398561,0.8414707387987516,0.8452239397542609,0.9537345654590998,COMPLETE
138,0.8429275710584555,2026-06-03 08:15:02.414899,2026-06-03 08:15:54.868862,0 days 00:00:52.453963,balanced,0.9010561538600489,0.014383889576721794,-1,10,0.12185800454683676,1900,248,8.119120437744602e-08,3.397982161391207e-05,0.9649068110835122,0.8831124002421461,0.8429275710584555,0.8413012585744787,0.8445727874978767,0.9536049252792679,COMPLETE
139,0.84255555560835,2026-06-03 08:15:54.877207,2026-06-03 08:16:45.964714,0 days 00:00:51.087507,balanced,0.9118649556817757,0.010973269222598371,-1,10,0.09230417156619629,1800,240,1.0051533051938958e-08,4.3734336628898196e-05,0.9865744180094075,0.8818718256110167,0.84255555560835,0.8341564364701188,0.8511409319970556,0.9530067170814904,COMPLETE
140,0.8083722863241637,2026-06-03 08:16:45.973164,2026-06-03 08:16:58.756022,0 days 00:00:12.782858,balanced,0.9277929033591124,0.014948678619871638,4,10,0.7436024427462435,1900,248,4.5529865365731455e-07,1.564099896114814e-05,0.9094134494885464,0.8512674131977916,0.8083722863241637,0.774970072399706,0.8447992752392276,0.934919388752976,COMPLETE
141,0.8433030627918235,2026-06-03 08:16:58.774365,2026-06-03 08:17:54.929550,0 days 00:00:56.155185,balanced,0.9210154804093643,0.013453673241569443,-1,20,0.06197780987156281,2000,232,1.1529379680235575e-07,4.0308000615943267e-07,0.9250532896182947,0.8831439340450667,0.8433030627918235,0.8398938904013306,0.8467527320083801,0.9534760569804507,COMPLETE
142,0.8428841323935815,2026-06-03 08:17:54.937461,2026-06-03 08:18:54.556095,0 days 00:00:59.618634,balanced,0.9022518402479343,0.013094870925992125,-1,20,0.07005849736407935,2000,248,5.551878046599108e-08,8.515599415047972e-08,0.9240379851651462,0.8828811032778253,0.8428841323935815,0.8398430026298023,0.8459600249136515,0.9534685780940486,COMPLETE
143,0.8438916565923827,2026-06-03 08:18:54.565746,2026-06-03 08:19:49.984382,0 days 00:00:55.418636,balanced,0.9186215497445288,0.014052854945364191,-1,10,0.030295336211122785,2000,240,9.649921865854464e-08,9.091132672834334e-06,0.9576340217123187,0.8838903855869806,0.8438916565923827,0.8427269761583358,0.8450823849159165,0.9539579764469183,COMPLETE
144,0.8407678932736357,2026-06-03 08:19:49.992581,2026-06-03 08:20:01.357615,0 days 00:00:11.365034,balanced,0.9112892038765469,0.09232690236358927,-1,10,0.10439143851582902,400,240,2.4550292093549993e-08,2.225876050299986e-05,0.9347525282435775,0.8820925900855411,0.8407678932736357,0.8433246090773437,0.8382311307400486,0.952369827882185,COMPLETE
145,0.8426901364348783,2026-06-03 08:20:01.366391,2026-06-03 08:20:52.707156,0 days 00:00:51.340765,balanced,0.9361666577086287,0.015088014358081846,-1,10,0.15486421680375861,2000,232,8.609397700357669e-08,9.792761462414289e-06,0.9611352905065876,0.8828075118036885,0.8426901364348783,0.8401615846398975,0.8452522507219297,0.953503321266393,COMPLETE
146,0.8436590464496107,2026-06-03 08:20:52.716417,2026-06-03 08:21:45.781105,0 days 00:00:53.064688,balanced,0.921130427065846,0.014164320015917177,-1,10,0.03243202255264299,1900,240,4.1619149725762256e-08,4.313283938812069e-07,0.9570329276826413,0.8836275498457963,0.8436590464496107,0.8418288393260053,0.8455070494309496,0.9538666410649023,COMPLETE
147,0.8254549412555083,2026-06-03 08:21:45.790597,2026-06-03 08:22:08.920236,0 days 00:00:23.129639,,0.9065359243802105,0.014081061336253729,8,10,0.03010228285117787,1800,240,3.217192420530097e-08,4.776076858994703e-07,0.9738433590234202,0.8747858066842822,0.8254549412555083,0.8556945578546591,0.7973217824585245,0.9471093812037202,COMPLETE
148,0.8389113237260557,2026-06-03 08:22:08.929082,2026-06-03 08:22:28.376544,0 days 00:00:19.447462,balanced,0.9189996673027856,0.015423049663924868,-1,10,0.06669943868110981,700,216,5.160941307201066e-08,6.225687170895087e-05,0.9436210844213941,0.877698016403858,0.8389113237260557,0.8210573893625698,0.8575675216578903,0.9517596311336529,COMPLETE
149,0.8320313739221463,2026-06-03 08:22:28.384853,2026-06-03 08:22:51.518205,0 days 00:00:23.133352,balanced,0.8963373422257814,0.014058214409984414,-1,10,0.02613792067753401,1900,56,1.8118133603717047e-07,2.5844952149725224e-06,0.9664520531349171,0.8713794781862414,0.8320313739221463,0.8077334218580882,0.857850631334579,0.9486340857604256,COMPLETE
150,0.8409549495343741,2026-06-03 08:22:51.527737,2026-06-03 08:23:37.214406,0 days 00:00:45.686669,balanced,0.9143357539238188,0.012832477701931555,12,20,0.04706905502166971,1900,232,3.812040462134918e-07,5.895242128704908e-06,0.9480947972860352,0.8800740354151165,0.8409549495343741,0.8285287909452995,0.853773851990261,0.9520565329760213,COMPLETE
151,0.8428310785630216,2026-06-03 08:23:37.223300,2026-06-03 08:24:37.551150,0 days 00:01:00.327850,balanced,0.9266044761876399,0.012439615478908,-1,20,0.07929107735718871,2000,248,9.482208745919935e-08,3.856728196318475e-07,0.9547733341229001,0.8825867337337204,0.8428310785630216,0.8379848244842713,0.8477436158767907,0.9532886398991236,COMPLETE
152,0.8432560983401319,2026-06-03 08:24:37.560286,2026-06-03 08:25:33.252998,0 days 00:00:55.692712,balanced,0.9338010523041955,0.01344335298597763,-1,10,0.05637006367578709,2000,240,4.551964202774444e-08,7.908448771460925e-07,0.960296280688333,0.883301638208866,0.8432560983401319,0.8412225144694124,0.8453088726572675,0.9537790004798636,COMPLETE
153,0.8353420615546824,2026-06-03 08:25:33.262034,2026-06-03 08:26:14.869498,0 days 00:00:41.607464,balanced,0.9337200635328742,0.145698855324486,-1,10,0.025747655458962,1900,232,4.812670305591865e-08,8.221296137045287e-07,0.9333792048863876,0.8794957920095259,0.8353420615546824,0.8479449837121442,0.8231130740048694,0.9491529426801285,COMPLETE
154,0.8406370835721736,2026-06-03 08:26:14.878294,2026-06-03 08:26:49.590352,0 days 00:00:34.712058,balanced,0.9009399389868384,0.06018907620430914,-1,10,0.060561463952816696,2000,240,1.8635782990786163e-08,1.7725016433942327e-07,0.9465600351025162,0.882775970705652,0.8406370835721736,0.8488540732814881,0.8325972481739425,0.9527235509735269,COMPLETE
155,0.843652406481597,2026-06-03 08:26:49.599618,2026-06-03 08:27:36.930796,0 days 00:00:47.331178,balanced,0.9227242824910934,0.013377259795945229,-1,10,0.04570876039937574,1800,224,6.276872408152566e-07,2.052243175992907e-05,0.9606553875918304,0.8831439376926248,0.843652406481597,0.8383936578853423,0.8489892984542212,0.9536575960946538,COMPLETE
156,0.8207800639609079,2026-06-03 08:27:36.949473,2026-06-03 08:27:53.815640,0 days 00:00:16.866167,balanced,0.9211987089939673,0.01589565846934907,6,10,0.037578732646508094,1800,216,6.425169359407483e-07,1.2528863869716205e-05,0.9387485991159363,0.8615810335918912,0.8207800639609079,0.7904531727846228,0.85354736424891,0.942998050329756,COMPLETE
157,0.8431941447433321,2026-06-03 08:27:53.824845,2026-06-03 08:28:41.380175,0 days 00:00:47.555330,balanced,0.9569545188784532,0.013596021496862308,-1,10,0.022150199857395317,1800,224,1.3047647515452302e-06,2.7935210549763757e-05,0.9760304998894035,0.8828075108089001,0.8431941447433321,0.837992982053403,0.8484797010361814,0.9535936833948133,COMPLETE
158,0.8424626444671787,2026-06-03 08:28:41.389202,2026-06-03 08:29:31.956128,0 days 00:00:50.566926,balanced,0.9077175542860151,0.014614701861441077,14,10,0.11016747525912762,1900,232,3.551463440931673e-07,7.18690766496232e-05,0.9288661373906983,0.8823238930185934,0.8424626444671787,0.8376986873649342,0.8472906403940886,0.9530404966261822,COMPLETE
159,0.844389372781357,2026-06-03 08:29:31.965611,2026-06-03 08:30:18.653419,0 days 00:00:46.687808,balanced,0.8913216358633064,0.015320823620272076,-1,10,0.0005553272747933907,1800,224,1.7379744401423494e-07,1.7409193258976824e-05,0.9614948353937424,0.8839639863458105,0.844389372781357,0.8410835907038036,0.8477436158767907,0.9542544836667378,COMPLETE
160,0.8447282308333759,2026-06-03 08:30:18.668006,2026-06-03 08:31:05.637255,0 days 00:00:46.969249,balanced,0.8871031370701782,0.01351228494104225,-1,10,0.0003145041412347255,1800,224,2.244228983948006e-06,2.0496751371381883e-05,0.9657131508725544,0.8838798710033785,0.8447282308333759,0.8389724093678851,0.8505747126436782,0.9540932233957381,COMPLETE
161,0.844249015145321,2026-06-03 08:31:05.650722,2026-06-03 08:31:52.282051,0 days 00:00:46.631329,balanced,0.8909058943313372,0.013642374918727423,-1,10,0.01761685804617956,1800,224,3.5736917495455322e-06,1.9957131336738284e-05,0.9658624525885807,0.8835749905232296,0.844249015145321,0.8388777489502001,0.8496970726459431,0.9538863512781397,COMPLETE
162,0.8368121282837877,2026-06-03 08:31:52.290877,2026-06-03 08:32:26.546243,0 days 00:00:34.255366,balanced,0.8934888424442017,0.01345172792089692,10,10,0.0002202232682193897,1800,224,1.722185128639308e-07,4.299937723011532e-06,0.9666976445590744,0.8760579350141035,0.8368121282837877,0.8187234058704007,0.8557273087594134,0.9508244380739992,COMPLETE
163,0.8435965005112296,2026-06-03 08:32:26.555583,2026-06-03 08:33:12.545057,0 days 00:00:45.989474,balanced,0.8867494595690327,0.012588825592919,-1,10,0.043028478651591096,1800,216,1.3632343909701103e-07,1.7285050399283333e-05,0.9598284488835054,0.8828600800793526,0.8435965005112296,0.8366423686918457,0.8506879565143537,0.9536705690787685,COMPLETE
164,0.8440294459396073,2026-06-03 08:33:12.553829,2026-06-03 08:33:57.595000,0 days 00:00:45.041171,balanced,0.8925820475180836,0.014264147738410763,-1,10,0.018162164588180665,1800,216,5.627030669722154e-06,1.4636224803897235e-05,0.9737849521503044,0.8834067581803843,0.8440294459396073,0.8386327524388912,0.8495272068399298,0.9536761286987145,COMPLETE
165,0.8428340590771409,2026-06-03 08:33:57.604229,2026-06-03 08:34:42.804806,0 days 00:00:45.200577,balanced,0.8927362322254577,0.012468027449187513,-1,10,0.021608362527094693,1800,208,4.038114058599009e-06,3.8993316799932666e-05,0.9891642268944799,0.8819769611675561,0.8428340590771409,0.8337328593855271,0.8521601268331351,0.9532404598088781,COMPLETE
166,0.8424496397634668,2026-06-03 08:34:42.813134,2026-06-03 08:35:26.096246,0 days 00:00:43.283112,balanced,0.8851166939258421,0.014113014784824214,-1,10,0.043984179674530194,1700,216,8.919406054908172e-06,2.2034474628435796e-05,0.9785484228434562,0.882124134831136,0.8424496397634668,0.8363549575832567,0.8486495668421948,0.9534910309094714,COMPLETE
167,0.8448285073982021,2026-06-03 08:35:26.106136,2026-06-03 08:36:13.815077,0 days 00:00:47.708941,balanced,0.8742805055676482,0.012722106255749514,-1,10,0.0011090446466292814,1800,224,1.8776930079122204e-06,8.24095420307719e-06,0.9726803670385304,0.8838693497878526,0.8448285073982021,0.8384653852169519,0.8513107978030688,0.954011633477176,COMPLETE
168,0.8433360752004971,2026-06-03 08:36:13.828711,2026-06-03 08:36:57.314404,0 days 00:00:43.485693,balanced,0.8741854618331913,0.011587949391980172,-1,10,0.018707632212456898,1700,208,2.8848766164573385e-06,1.1798621314042253e-05,0.9706654910431736,0.8821872365913849,0.8433360752004971,0.83305827194306,0.8538870958609365,0.9534274890900444,COMPLETE
169,0.8438558576662788,2026-06-03 08:36:57.323444,2026-06-03 08:37:44.831126,0 days 00:00:47.507682,balanced,0.8885853678102024,0.012403233374314595,-1,10,0.0067581235285835775,1800,224,1.159030414981419e-06,6.9964891823283e-06,0.9825453491872446,0.8829967491072163,0.8438558576662788,0.8364951926810992,0.8513674197384068,0.9535744117367746,COMPLETE
170,0.7937897015886671,2026-06-03 08:37:44.839775,2026-06-03 08:37:56.663144,0 days 00:00:11.823369,,0.8761653605747702,0.012478947811133602,4,10,0.002379169703913461,1700,216,1.8805600172464268e-06,5.3131902442421345e-06,0.9908214256064887,0.853264955944014,0.7937897015886671,0.8301239350457091,0.7605458354566559,0.9321677884360108,COMPLETE
171,0.8422111807593965,2026-06-03 08:37:56.672648,2026-06-03 08:38:43.727228,0 days 00:00:47.054580,balanced,0.8893651919707791,0.012816339570183102,-1,10,0.038171701504434635,1800,224,1.5610525846321838e-06,8.90424836075316e-06,0.9984738406307074,0.8817351366873818,0.8422111807593965,0.8346559102881858,0.849923560387294,0.9528952727685308,COMPLETE
172,0.8438593316836372,2026-06-03 08:38:43.736319,2026-06-03 08:39:29.666050,0 days 00:00:45.929731,balanced,0.8988360422907902,0.014330009194972775,-1,10,0.00022038309824030122,1800,216,5.440701351969412e-06,1.5944369469699354e-05,0.981317003083909,0.8832595782164767,0.8438593316836372,0.8383370241776796,0.849470584904592,0.9538671308506171,COMPLETE
173,0.8437767882963811,2026-06-03 08:39:29.684793,2026-06-03 08:40:14.769382,0 days 00:00:45.084589,balanced,0.8805231923933986,0.015232361289593911,-1,10,0.01909080832569945,1800,216,9.422574893573222e-07,7.657015281558621e-06,0.9825594559066194,0.8834172866910265,0.8437767882963811,0.8398087449352793,0.8478002378121284,0.9536482666025288,COMPLETE
174,0.8439766198746185,2026-06-03 08:40:14.778885,2026-06-03 08:40:57.496590,0 days 00:00:42.717705,balanced,0.8812317033490178,0.015182940274971416,-1,10,0.0006977452452633787,1800,200,1.1495273108095119e-06,1.7010413785785643e-05,0.9803888412563335,0.8832806083784694,0.8439766198746185,0.8379661665305947,0.8500934261933074,0.9537275332456638,COMPLETE
175,0.8438933956306557,2026-06-03 08:40:57.506110,2026-06-03 08:41:40.344994,0 days 00:00:42.838884,balanced,0.8869905255034737,0.014900166216444476,-1,10,0.001799663355211996,1800,200,5.4230492624749845e-06,1.6878466687158932e-05,0.9830576869872566,0.88321752319803,0.8438933956306557,0.8378796363487654,0.8500084932903006,0.9536455341879954,COMPLETE
176,0.8438736811258702,2026-06-03 08:41:40.363777,2026-06-03 08:42:25.787716,0 days 00:00:45.423939,balanced,0.8823041270580237,0.015455056357789822,-1,10,0.0008637854365547773,1800,216,3.3761287699840514e-06,1.4355915341868607e-05,0.9834236757922072,0.8833857326607383,0.8438736811258702,0.8391432572862128,0.8486778778098635,0.9538396974230006,COMPLETE
177,0.8437776352011279,2026-06-03 08:42:25.796856,2026-06-03 08:43:08.332918,0 days 00:00:42.536062,balanced,0.8807006819106008,0.017225585999091353,-1,10,0.017942992140436292,1800,200,6.734481357782478e-06,1.7174563067939163e-05,0.9842105571757135,0.8834488231467166,0.8437776352011279,0.8400363754909987,0.8475737500707775,0.9536714508458891,COMPLETE
178,0.8441598505828188,2026-06-03 08:43:08.342569,2026-06-03 08:43:48.799490,0 days 00:00:40.456921,balanced,0.8811383658479349,0.015461916453540543,-1,10,0.021731588535961313,1700,200,6.550989402488432e-06,1.48255984966145e-05,0.9822837130115148,0.8833647147678044,0.8441598505828188,0.8377708257281277,0.8506596455466848,0.9535202270783666,COMPLETE
179,0.8437243317998354,2026-06-03 08:43:48.817766,2026-06-03 08:44:27.885348,0 days 00:00:39.067582,balanced,0.877897699043212,0.01533260287058833,-1,10,0.00014267906476756994,1700,192,7.008095282690804e-06,7.563168346942918e-06,0.9816319304692426,0.8828495575374419,0.8437243317998354,0.8360186696011018,0.8515939074797577,0.9536522397725059,COMPLETE
180,0.8434508780646833,2026-06-03 08:44:27.894606,2026-06-03 08:45:08.444379,0 days 00:00:40.549773,balanced,0.8792841624125709,0.01719600966755443,-1,10,0.022322146294091325,1700,200,6.780310392923542e-06,8.638234742381796e-06,0.9834282234370232,0.8831334187982723,0.8434508780646833,0.8391921952596227,0.8477719268444597,0.9535195916998435,COMPLETE
181,0.8429364074111456,2026-06-03 08:45:08.453494,2026-06-03 08:45:47.165987,0 days 00:00:38.712493,balanced,0.8807509363207245,0.015452175713746723,-1,10,0.018860175508244238,1700,192,3.4679439409461985e-06,1.372828466951173e-05,0.9912205602770967,0.882260806180173,0.8429364074111456,0.8352367137559815,0.8508012003850292,0.9531571920539279,COMPLETE
182,0.8438272773649597,2026-06-03 08:45:47.174526,2026-06-03 08:46:30.575812,0 days 00:00:43.401286,balanced,0.8697678297002266,0.015304861240342974,-1,10,0.00025624648096466904,1800,200,9.757052834905078e-06,2.6170612216235496e-05,0.9849974684462741,0.8830913740593077,0.8438272773649597,0.8372933515845947,0.8504897797406715,0.9537073496688887,COMPLETE
183,0.8435716026069642,2026-06-03 08:46:30.584418,2026-06-03 08:47:13.386252,0 days 00:00:42.801834,balanced,0.8645889808065975,0.015805261008987676,-1,10,0.01990280610270694,1800,200,9.679009190699168e-06,6.9831486674681125e-06,0.9842783264703284,0.8831018783634278,0.8435716026069642,0.8384347099368709,0.8487911216805389,0.9536092445139909,COMPLETE
184,0.843527927152954,2026-06-03 08:47:13.403513,2026-06-03 08:47:55.004604,0 days 00:00:41.601091,balanced,0.868624540250567,0.014844859078770565,-1,10,3.897159502258183e-05,1800,192,4.980090705229382e-06,3.162885294357798e-05,0.9994487044910126,0.8825551763874703,0.843527927152954,0.8347892731170115,0.8524715474774928,0.9529314674444186,COMPLETE
185,0.8305718143873791,2026-06-03 08:47:55.013900,2026-06-03 08:48:17.224490,0 days 00:00:22.210590,balanced,0.8741830907172626,0.016773773323243153,8,10,0.021104126362424314,1700,208,5.946325509935696e-06,1.5441612015296342e-05,0.978148467562527,0.8701494320657542,0.8305718143873791,0.8056999464405751,0.8570579242398506,0.9478078543264773,COMPLETE
186,0.8441070342585134,2026-06-03 08:48:17.233749,2026-06-03 08:49:00.090632,0 days 00:00:42.856883,balanced,0.8899332129396886,0.015288362061727019,-1,10,0.018138702582226492,1800,200,1.6214366882856585e-05,4.533933558178574e-06,0.9859873088594984,0.8833857396242583,0.8441070342585134,0.8381425972710437,0.8501783590963138,0.9534801651877872,COMPLETE
187,0.8444873732977514,2026-06-03 08:49:00.108850,2026-06-03 08:49:42.676404,0 days 00:00:42.567554,balanced,0.8886187811630469,0.015069330448606795,-1,10,0.016717573090391655,1800,200,1.3942551065323801e-05,4.0788052118320855e-06,0.985852384665154,0.8835854971485232,0.8444873732977514,0.8379270670129544,0.8511692429647245,0.9534905731263313,COMPLETE
188,0.8409277918738752,2026-06-03 08:49:42.684475,2026-06-03 08:50:21.573466,0 days 00:00:38.888991,balanced,0.8902383063104293,0.016442299226467446,12,10,0.019792927914461165,1800,184,1.8047362367534357e-05,4.282807805543153e-06,0.9923518275790656,0.880315839336327,0.8409277918738752,0.8302704893145642,0.8518770171564465,0.9520850910971008,COMPLETE
189,0.8431251909207523,2026-06-03 08:50:21.582456,2026-06-03 08:51:03.300065,0 days 00:00:41.717609,balanced,0.8854969176098446,0.017507452057626747,14,10,0.03716815035109221,1800,200,1.1731025773573071e-05,1.1380764796210055e-05,0.9747951773247994,0.8827549349065239,0.8431251909207523,0.8379028945242414,0.8484230791008436,0.9530993289618549,COMPLETE
190,0.8444023386522765,2026-06-03 08:51:03.318312,2026-06-03 08:51:43.727506,0 days 00:00:40.409194,balanced,0.8705274018484869,0.015089419606781482,-1,10,0.0013174759624230417,1800,184,1.0490398734176607e-06,2.8592453966943807e-06,0.9866591318832495,0.8833857449297972,0.8444023386522765,0.8368837137006621,0.8520751939301285,0.9534871961540189,COMPLETE
191,0.8439655669046896,2026-06-03 08:51:43.735721,2026-06-03 08:52:27.240047,0 days 00:00:43.504326,balanced,0.8724627750602053,0.01495261254018047,-1,10,0.0018499674082430306,1800,200,1.1723266950842151e-06,2.660613177732319e-06,0.9874437555112886,0.883133421782638,0.8439655669046896,0.8369831144790324,0.8510843100617179,0.9536500428372886,COMPLETE
192,0.8437015000713388,2026-06-03 08:52:27.248598,2026-06-03 08:53:11.839534,0 days 00:00:44.590936,balanced,0.8927611828965936,0.015969608300792873,-1,10,0.00027808196101294577,1800,208,2.581656365514061e-06,3.137396672739947e-06,0.9886777351563821,0.8833121458289481,0.8437015000713388,0.8393835865239692,0.8480833474888172,0.9538171016200657,COMPLETE
193,0.8436194304432528,2026-06-03 08:53:11.848608,2026-06-03 08:53:52.573550,0 days 00:00:40.724942,balanced,0.8707466524066129,0.014784983235092353,-1,10,1.592660337388594e-05,1800,184,1.104507979149916e-06,4.752824241099773e-06,0.994379812310724,0.8826708298435735,0.8436194304432528,0.8352208857888455,0.8522167487684729,0.953305242135106,COMPLETE
194,0.8430373093784342,2026-06-03 08:53:52.583219,2026-06-03 08:54:29.688804,0 days 00:00:37.105585,balanced,0.8680674326247798,0.014473629526619633,-1,10,0.033540928367394425,1700,176,3.7640883602617275e-06,2.5599263933765726e-05,0.9742960783654481,0.8820400347421287,0.8430373093784342,0.8332834171377889,0.8530377668308704,0.9531925611549475,COMPLETE
195,0.8338933664852594,2026-06-03 08:54:29.697635,2026-06-03 08:54:49.326236,0 days 00:00:19.628601,balanced,0.8962393277036657,0.015677204826968615,-1,10,0.8914506025698886,1800,200,5.293932349098524e-06,1.689650635861012e-05,0.9831147743940961,0.8731982965545574,0.8338933664852594,0.8119300454171313,0.8570862352075194,0.9491351370344941,COMPLETE
196,0.819514470927417,2026-06-03 08:54:49.334966,2026-06-03 08:55:05.250866,0 days 00:00:15.915900,balanced,0.8860067314432142,0.016443808601110797,6,10,0.019203800562120267,1700,200,1.811919390075894e-06,2.8517586395562304e-06,0.9874893671981742,0.8605402247749314,0.819514470927417,0.7889038491209788,0.8526131023158373,0.9421148302660051,COMPLETE
197,0.8365967990388135,2026-06-03 08:55:05.260228,2026-06-03 08:55:29.710451,0 days 00:00:24.450223,balanced,0.8831850439443546,0.015091050020602344,-1,10,0.6178963480464338,1800,208,1.1860630015178995e-05,4.1510068825007414e-05,0.9717175706575388,0.8758056115353482,0.8365967990388135,0.8179490000734194,0.8561236623067776,0.9506631212986068,COMPLETE
198,0.8371335141582747,2026-06-03 08:55:29.719538,2026-06-03 08:56:02.662219,0 days 00:00:32.942681,balanced,0.8731655364668014,0.014309548624951875,10,10,0.033954816477622635,1800,200,2.6598412927415183e-06,1.1449305911847103e-05,0.9778780309051487,0.8763943642190016,0.8371335141582747,0.8196249053166024,0.8554158881150556,0.9507134553516412,COMPLETE
199,0.8441936937698765,2026-06-03 08:56:02.670942,2026-06-03 08:56:43.748779,0 days 00:00:41.077837,balanced,0.8581801241131934,0.01764683933732627,-1,10,0.01604004196516875,1800,192,9.24336812914664e-06,4.380176480550366e-06,0.9930290712428563,0.8836801191162488,0.8441936937698765,0.8398766593515687,0.848564633939188,0.9535044768899678,COMPLETE
200,0.8424076530552588,2026-06-03 08:56:43.758053,2026-06-03 08:57:23.326225,0 days 00:00:39.568172,balanced,0.8633300451913002,0.015043534979437074,-1,20,0.044487006078048626,1700,192,1.7762857147610614e-05,2.4584682976107615e-06,0.9984892026086667,0.8815984805917695,0.8424076530552588,0.832894657775578,0.8521601268331352,0.9525977111176563,COMPLETE
201,0.8401700417337864,2026-06-03 08:57:23.335612,2026-06-03 08:58:12.720226,0 days 00:00:49.384614,balanced,0.8926136046964684,0.017645028605579795,-1,90,0.0014048382194160674,1800,192,8.127299257998141e-06,4.815479850812481e-06,0.989301147952465,0.8799268504772658,0.8401700417337864,0.8307313071758777,0.8498386274842874,0.9519454281157218,COMPLETE
202,0.843919084013769,2026-06-03 08:58:12.728336,2026-06-03 08:58:55.358607,0 days 00:00:42.630271,balanced,0.8570021186976627,0.016209262983475463,-1,10,0.01922485813852442,1800,200,4.111327185502063e-06,2.227903958930528e-05,0.9800027104181671,0.883364713773016,0.843919084013769,0.8388126560816668,0.8491025423248967,0.9537217455337027,COMPLETE
203,0.8448828513519807,2026-06-03 08:58:55.368179,2026-06-03 08:59:39.495338,0 days 00:00:44.127159,balanced,0.8568263672701668,0.016078729532737795,-1,10,0.0005376797001195553,1800,208,3.6386913500145386e-06,2.5573602292471963e-05,0.9692473495534328,0.8842057842982897,0.8448828513519807,0.8406333131291378,0.8491874752279033,0.9541227797182058,COMPLETE
204,0.8440216847786449,2026-06-03 08:59:39.517768,2026-06-03 09:00:23.362511,0 days 00:00:43.844743,balanced,0.85476543044552,0.01636611595493882,-1,10,0.02066319655833999,1800,208,3.999731228426679e-06,6.7300165444904454e-06,0.9695026531309174,0.8837221754610801,0.8440216847786449,0.8409319196507538,0.8471490855557443,0.9539508170941811,COMPLETE
205,0.8437236836274528,2026-06-03 09:00:23.371961,2026-06-03 09:01:04.038399,0 days 00:00:40.666438,balanced,0.8507299913974238,0.016441028195090215,-1,10,0.04287932053000514,1700,208,3.988293017802187e-06,1.0656696255824025e-05,0.9677672019956849,0.8833121464921406,0.8437236836274528,0.8392839384612397,0.8482249023271615,0.9537586211453145,COMPLETE
206,0.8442475972289717,2026-06-03 09:01:04.047746,2026-06-03 09:01:47.207900,0 days 00:00:43.160154,balanced,0.8581787387815422,0.018228902167450364,-1,10,0.026040753008225944,1800,208,2.0616601479027665e-06,4.0750652670535745e-06,0.9719196116940826,0.8841216779089547,0.8442475972289717,0.842808528534217,0.8457052262046316,0.9539126065625215,COMPLETE
207,0.8436464098933913,2026-06-03 09:01:47.216903,2026-06-03 09:02:30.360297,0 days 00:00:43.143394,balanced,0.8566794376597602,0.018488915749049335,-1,10,0.03687475255777728,1800,208,1.8855887766710978e-06,3.802319462875125e-06,0.9713516512502209,0.8837537099271932,0.8436464098933913,0.842792514894077,0.844516165562539,0.9537243376073543,COMPLETE
208,0.8434651061640038,2026-06-03 09:02:30.369600,2026-06-03 09:03:09.350999,0 days 00:00:38.981399,balanced,0.8587883170550829,0.017713334524144374,-1,20,0.06478340407930815,1700,192,2.6825325582577457e-06,5.258526114100125e-06,0.9739639636253034,0.882965214309507,0.8434651061640038,0.837939202757823,0.8490742313572278,0.9531818459164727,COMPLETE
209,0.8438274275303727,2026-06-03 09:03:09.369211,2026-06-03 09:03:53.105568,0 days 00:00:43.736357,balanced,0.8590236584154248,0.016318569513002222,-1,10,0.024065478774500812,1800,208,2.897027357275024e-06,2.112766540755583e-06,0.9678857057284751,0.8834698460135932,0.8438274275303727,0.839957174930992,0.8477436158767907,0.9538974317852142,COMPLETE
210,0.8374862565530293,2026-06-03 09:03:53.114841,2026-06-03 09:04:34.152033,0 days 00:00:41.037192,,0.8648490361981915,0.01603014549156785,-1,20,0.051863532414379285,1800,184,1.6542162017282361e-06,7.548677459548803e-06,0.9932813313034132,0.8829651964033127,0.8374862565530293,0.8646060340806699,0.8120434856463395,0.9526314778399673,COMPLETE
